Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.503,0.108,0.503,0.63,0.023,0.388,0.586,0.742,0.848
A2-A3,0.531,0.161,0.557,0.674,0.077,0.444,0.649,0.857,0.906
A2-A4,0.51,0.13,0.502,0.642,0.044,0.375,0.608,0.806,0.878
