Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A4,0.552,0.142,0.457,0.636,0.048,0.391,0.58,0.82,0.886
A2-A1,0.461,0.101,0.497,0.575,0.027,0.369,0.519,0.74,0.896
A2-A3,0.484,0.155,0.507,0.598,0.072,0.412,0.556,0.857,0.941
