Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.611,0.2,0.484,0.668,0.089,0.492,0.655,0.873,0.91
A2-A3,0.538,0.137,0.428,0.61,0.04,0.433,0.591,0.784,0.83
A2-A4,0.538,0.137,0.428,0.61,0.04,0.433,0.591,0.784,0.83
