Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.446,0.072,0.385,0.528,0.012,0.321,0.499,0.775,0.793
A2-A4,0.464,0.08,0.383,0.542,0.015,0.325,0.509,0.747,0.774
A2-A3,0.439,0.069,0.38,0.526,0.012,0.319,0.496,0.768,0.787
