Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.431,0.083,0.427,0.56,0.027,0.386,0.533,0.859,0.869
A2-A4,0.435,0.082,0.416,0.549,0.024,0.388,0.532,0.751,0.783
A2-A3,0.436,0.082,0.416,0.549,0.024,0.389,0.532,0.775,0.796
