Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.479,0.088,0.445,0.586,0.025,0.395,0.532,0.934,0.945
A2-A4,0.455,0.088,0.421,0.568,0.025,0.386,0.515,0.934,0.937
A2-A3,0.46,0.086,0.394,0.569,0.023,0.382,0.536,0.883,0.92
