Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.51,0.131,0.446,0.608,0.045,0.447,0.589,0.713,0.864
A2-A4,0.487,0.118,0.432,0.589,0.039,0.426,0.572,0.694,0.786
A2-A3,0.486,0.118,0.428,0.587,0.039,0.426,0.572,0.678,0.812
