Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A3,0.557,0.193,0.482,0.661,0.09,0.481,0.625,0.886,0.932
A2-A4,0.534,0.14,0.463,0.624,0.05,0.424,0.595,0.862,0.871
A2-A1,0.462,0.104,0.395,0.562,0.033,0.396,0.527,0.75,0.853
