Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.415,0.078,0.404,0.505,0.02,0.342,0.465,0.897,0.912
A2-A3,0.413,0.073,0.391,0.504,0.018,0.333,0.475,0.884,0.888
A2-A4,0.41,0.072,0.387,0.5,0.017,0.329,0.468,0.898,0.903
