Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.448,0.108,0.47,0.596,0.049,0.363,0.561,0.672,0.862
A2-A4,0.496,0.124,0.469,0.611,0.05,0.397,0.583,0.668,0.85
A2-A3,0.444,0.105,0.431,0.583,0.041,0.365,0.549,0.604,0.781
