Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.475,0.09,0.418,0.583,0.023,0.394,0.546,0.835,0.85
A2-A3,0.48,0.091,0.405,0.59,0.023,0.399,0.566,0.797,0.815
A2-A4,0.477,0.096,0.405,0.585,0.023,0.399,0.559,0.715,0.803
