Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.446,0.125,0.481,0.567,0.051,0.383,0.53,0.786,0.826
A2-A3,0.445,0.124,0.48,0.567,0.051,0.383,0.529,0.786,0.828
A2-A4,0.448,0.125,0.482,0.573,0.051,0.383,0.532,0.776,0.825
