Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.472,0.117,0.409,0.582,0.044,0.392,0.545,0.578,0.625
A2-A3,0.482,0.111,0.389,0.579,0.039,0.388,0.553,0.422,0.469
A2-A4,0.483,0.112,0.387,0.583,0.039,0.387,0.559,0.418,0.467
