Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.479,0.111,0.445,0.611,0.049,0.383,0.565,0.916,0.921
A2-A3,0.468,0.09,0.405,0.59,0.03,0.373,0.556,0.851,0.909
A2-A4,0.469,0.09,0.412,0.593,0.03,0.376,0.558,0.852,0.913
