Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A2-A1,0.465,0.107,0.47,0.604,0.033,0.427,0.556,0.883,0.888
A2-A3,0.53,0.171,0.526,0.671,0.073,0.459,0.632,0.915,0.919
A2-A4,0.518,0.157,0.492,0.644,0.067,0.465,0.604,0.88,0.898
