Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.412,0.089,0.34,0.571,0.045,0.372,0.537,0.686,0.84
A1-A4,0.953,0.825,0.86,0.963,0.729,0.923,0.96,0.924,0.926
A1-A3,0.942,0.835,0.847,0.951,0.749,0.933,0.948,0.868,0.929
