Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.44,0.111,0.36,0.597,0.04,0.286,0.557,0.322,0.527
A1-A3,0.929,0.8,0.88,0.954,0.715,0.773,0.952,0.739,0.864
A1-A4,0.926,0.789,0.866,0.952,0.699,0.788,0.95,0.755,0.852
