Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.45,0.082,0.332,0.566,0.021,0.354,0.521,0.901,0.909
A1-A3,0.9,0.748,0.818,0.94,0.669,0.917,0.934,0.899,0.972
A1-A4,0.906,0.765,0.825,0.944,0.686,0.921,0.938,0.9,0.969
