Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.595,0.198,0.48,0.697,0.1,0.514,0.629,0.785,0.851
A1-A3,0.839,0.704,0.87,0.917,0.677,0.894,0.917,0.942,0.98
A1-A4,0.834,0.698,0.866,0.919,0.679,0.896,0.917,0.938,0.983
