Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.379,0.077,0.305,0.559,0.034,0.379,0.539,0.672,0.769
A1-A3,0.617,0.239,0.462,0.728,0.132,0.52,0.7,0.663,0.735
A1-A4,0.496,0.123,0.362,0.67,0.056,0.464,0.637,0.716,0.804
