Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.604,0.2,0.504,0.698,0.093,0.53,0.666,0.913,0.916
A1-A3,0.963,0.897,0.925,0.972,0.853,0.97,0.97,0.881,0.98
A1-A4,0.916,0.842,0.793,0.954,0.822,0.943,0.952,0.9,0.979
