Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.511,0.16,0.452,0.674,0.08,0.47,0.634,0.799,0.818
A1-A3,0.89,0.692,0.777,0.931,0.596,0.892,0.917,0.897,0.904
A1-A4,0.907,0.714,0.792,0.943,0.621,0.895,0.922,0.938,0.948
