Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.427,0.077,0.317,0.529,0.02,0.303,0.482,0.788,0.858
A1-A4,0.845,0.64,0.84,0.91,0.536,0.781,0.9,0.891,0.967
A1-A3,0.837,0.682,0.804,0.905,0.604,0.78,0.893,0.803,0.923
