Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.584,0.205,0.488,0.689,0.108,0.528,0.646,0.912,0.946
A1-A3,0.765,0.483,0.65,0.834,0.34,0.748,0.818,0.933,0.959
A1-A4,0.781,0.477,0.64,0.836,0.318,0.733,0.817,0.907,0.94
