Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.467,0.086,0.381,0.586,0.025,0.395,0.525,0.934,0.945
A1-A4,0.9,0.677,0.829,0.929,0.541,0.881,0.91,0.959,0.975
A1-A3,0.881,0.642,0.788,0.926,0.516,0.881,0.911,0.962,0.962
