Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.485,0.126,0.422,0.595,0.043,0.398,0.56,0.763,0.872
A1-A4,0.774,0.524,0.737,0.848,0.406,0.758,0.816,0.874,0.951
A1-A3,0.776,0.527,0.747,0.846,0.409,0.761,0.814,0.876,0.948
