Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.393,0.111,0.329,0.562,0.055,0.395,0.512,0.828,0.886
A1-A4,0.459,0.177,0.403,0.643,0.12,0.506,0.597,0.791,0.849
A1-A3,0.643,0.282,0.563,0.739,0.178,0.603,0.718,0.894,0.938
