Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.551,0.146,0.399,0.634,0.059,0.431,0.614,0.726,0.743
A1-A3,0.847,0.566,0.718,0.901,0.429,0.822,0.887,0.895,0.954
A1-A4,0.867,0.593,0.751,0.914,0.456,0.837,0.899,0.925,0.962
