Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.616,0.215,0.487,0.67,0.119,0.455,0.641,0.85,0.871
A1-A3,0.725,0.341,0.673,0.804,0.207,0.647,0.771,0.894,0.914
A1-A4,0.564,0.221,0.555,0.698,0.123,0.539,0.683,0.862,0.868
