Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.462,0.112,0.368,0.624,0.032,0.42,0.577,0.739,0.857
A1-A3,0.923,0.767,0.871,0.947,0.679,0.935,0.947,0.951,0.972
A1-A4,0.925,0.773,0.874,0.949,0.688,0.937,0.949,0.951,0.972
