Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.462,0.12,0.374,0.642,0.061,0.492,0.599,0.81,0.895
A1-A4,0.953,0.861,0.891,0.967,0.803,0.917,0.967,0.794,0.867
A1-A3,0.97,0.922,0.939,0.984,0.914,0.984,0.984,0.916,0.919
