Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.438,0.103,0.371,0.557,0.031,0.421,0.531,0.862,0.868
A1-A4,0.927,0.825,0.926,0.961,0.768,0.926,0.961,0.949,0.991
A1-A3,0.905,0.781,0.881,0.94,0.712,0.911,0.94,0.896,0.967
