Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.453,0.106,0.362,0.567,0.04,0.425,0.547,0.885,0.887
A1-A3,0.969,0.911,0.927,0.974,0.867,0.974,0.969,0.91,0.936
A1-A4,0.969,0.911,0.93,0.975,0.868,0.975,0.972,0.91,0.938
