Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.42,0.1,0.323,0.547,0.037,0.337,0.512,0.712,0.812
A1-A4,0.719,0.516,0.649,0.826,0.442,0.775,0.821,0.961,0.969
A1-A3,0.976,0.936,0.94,0.984,0.907,0.984,0.982,0.875,0.92
