Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.331,0.068,0.288,0.484,0.025,0.357,0.467,0.892,0.896
A1-A3,0.967,0.913,0.941,0.984,0.917,0.982,0.982,0.997,0.997
A1-A4,0.978,0.944,0.949,0.988,0.943,0.988,0.986,0.997,0.997
