Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.407,0.112,0.372,0.569,0.055,0.395,0.526,0.76,0.879
A1-A3,0.852,0.56,0.701,0.901,0.393,0.816,0.882,0.94,0.961
A1-A4,0.845,0.553,0.707,0.899,0.393,0.789,0.881,0.921,0.957
