Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.445,0.183,0.391,0.576,0.115,0.41,0.536,0.78,0.852
A1-A3,0.656,0.399,0.706,0.781,0.316,0.691,0.757,0.845,0.924
A1-A4,0.657,0.402,0.706,0.782,0.319,0.692,0.758,0.871,0.949
