Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.512,0.129,0.391,0.636,0.057,0.434,0.59,0.767,0.839
A1-A4,0.497,0.163,0.373,0.648,0.082,0.47,0.615,0.832,0.898
A1-A3,0.622,0.257,0.501,0.715,0.139,0.54,0.695,0.854,0.925
