Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.577,0.193,0.464,0.657,0.099,0.467,0.618,0.929,0.932
A1-A4,0.674,0.296,0.561,0.735,0.156,0.607,0.714,0.879,0.945
A1-A3,0.594,0.213,0.513,0.688,0.098,0.526,0.661,0.859,0.916
