Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.495,0.104,0.356,0.582,0.031,0.408,0.563,0.833,0.912
A1-A4,0.843,0.626,0.711,0.899,0.516,0.827,0.886,0.923,0.976
A1-A3,0.753,0.513,0.649,0.843,0.403,0.737,0.836,0.867,0.939
