Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.459,0.1,0.375,0.589,0.031,0.407,0.551,0.855,0.891
A1-A3,0.959,0.899,0.902,0.973,0.87,0.97,0.973,0.969,0.983
A1-A4,0.967,0.916,0.931,0.978,0.888,0.976,0.978,0.969,0.983
