Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.56,0.173,0.388,0.639,0.074,0.431,0.594,0.88,0.904
A1-A3,0.668,0.248,0.517,0.746,0.127,0.56,0.698,0.814,0.919
A1-A4,0.55,0.221,0.446,0.695,0.124,0.485,0.631,0.768,0.863
