Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.539,0.159,0.462,0.644,0.059,0.47,0.611,0.916,0.919
A1-A4,0.909,0.743,0.831,0.94,0.645,0.898,0.929,0.956,0.979
A1-A3,0.907,0.711,0.806,0.929,0.586,0.899,0.923,0.944,0.979
