Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.543,0.196,0.425,0.653,0.102,0.474,0.622,0.876,0.956
A1-A4,0.94,0.834,0.918,0.972,0.781,0.955,0.972,0.847,0.91
A1-A3,0.95,0.858,0.906,0.972,0.795,0.959,0.97,0.901,0.933
