Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.417,0.108,0.352,0.585,0.055,0.405,0.555,0.926,0.93
A1-A3,0.617,0.191,0.497,0.707,0.075,0.529,0.69,0.917,0.954
A1-A4,0.735,0.412,0.641,0.797,0.283,0.676,0.78,0.906,0.957
