Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.508,0.153,0.504,0.646,0.078,0.444,0.568,0.741,0.888
A1-A4,0.433,0.12,0.513,0.613,0.083,0.439,0.543,0.813,0.908
A1-A3,0.386,0.086,0.481,0.577,0.043,0.376,0.506,0.193,0.793
