Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.51,0.111,0.387,0.643,0.032,0.425,0.598,0.76,0.812
A1-A4,0.858,0.787,0.785,0.925,0.801,0.905,0.925,0.945,0.954
A1-A3,0.958,0.891,0.949,0.973,0.858,0.965,0.973,0.93,0.941
