Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.468,0.139,0.398,0.616,0.066,0.401,0.593,0.685,0.762
A1-A3,0.996,0.989,0.823,1.0,0.993,0.892,1.0,0.891,0.896
A1-A4,0.984,0.971,0.975,0.993,0.98,0.993,0.993,0.99,0.991
