Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.604,0.185,0.474,0.691,0.075,0.509,0.66,0.93,0.936
A1-A4,0.972,0.874,0.953,0.98,0.818,0.964,0.976,0.944,0.973
A1-A3,0.953,0.878,0.914,0.973,0.841,0.971,0.971,0.943,0.97
