Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.338,0.051,0.274,0.49,0.019,0.285,0.461,0.49,0.566
A1-A4,0.683,0.352,0.597,0.782,0.277,0.656,0.761,0.699,0.794
A1-A3,0.564,0.179,0.477,0.661,0.081,0.457,0.638,0.79,0.863
