Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.45,0.133,0.411,0.603,0.064,0.42,0.54,0.881,0.887
A1-A3,0.753,0.428,0.642,0.796,0.304,0.699,0.768,0.96,0.965
A1-A4,0.743,0.387,0.656,0.791,0.246,0.646,0.759,0.927,0.972
