Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.355,0.064,0.317,0.548,0.013,0.364,0.522,0.779,0.889
A1-A3,0.998,0.995,0.992,0.998,0.991,0.998,0.998,0.999,0.999
A1-A4,0.998,0.995,0.992,0.998,0.991,0.998,0.998,0.999,0.999
