Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.53,0.138,0.444,0.604,0.053,0.42,0.579,0.841,0.866
A1-A4,0.955,0.858,0.911,0.973,0.793,0.952,0.973,0.934,0.969
A1-A3,0.933,0.834,0.879,0.958,0.782,0.954,0.958,0.955,0.965
