Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.505,0.141,0.389,0.621,0.052,0.441,0.587,0.877,0.885
A1-A4,0.503,0.122,0.392,0.61,0.037,0.417,0.564,0.799,0.892
A1-A3,0.683,0.317,0.596,0.772,0.182,0.621,0.741,0.875,0.915
