Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.429,0.104,0.339,0.568,0.032,0.415,0.541,0.776,0.857
A1-A4,0.942,0.824,0.9,0.971,0.752,0.956,0.964,0.934,0.96
A1-A3,0.94,0.84,0.888,0.963,0.773,0.961,0.959,0.911,0.942
