Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.469,0.106,0.365,0.558,0.025,0.336,0.526,0.618,0.622
A1-A4,0.96,0.861,0.921,0.978,0.803,0.961,0.976,0.906,0.927
A1-A3,0.929,0.822,0.878,0.96,0.759,0.958,0.96,0.874,0.923
