Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.359,0.045,0.302,0.54,0.008,0.361,0.508,0.74,0.816
A1-A3,0.614,0.188,0.436,0.693,0.072,0.509,0.666,0.891,0.894
A1-A4,0.584,0.23,0.467,0.672,0.119,0.541,0.654,0.818,0.826
A1-A2,0.359,0.045,0.302,0.54,0.008,0.361,0.508,0.74,0.816
A1-A3,0.614,0.188,0.436,0.693,0.072,0.509,0.666,0.891,0.894
A1-A4,0.584,0.23,0.467,0.672,0.119,0.541,0.654,0.818,0.826
