Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.516,0.122,0.37,0.636,0.033,0.444,0.623,0.896,0.917
A1-A3,0.996,0.989,0.996,0.997,0.984,0.997,0.997,0.999,0.999
A1-A4,0.994,0.982,0.988,0.996,0.974,0.994,0.996,0.98,0.985
