Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.326,0.079,0.29,0.519,0.037,0.349,0.469,0.832,0.924
A1-A4,0.953,0.854,0.884,0.965,0.791,0.952,0.963,0.965,0.995
A1-A3,0.955,0.856,0.82,0.967,0.777,0.961,0.963,0.93,0.952
