Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.457,0.093,0.411,0.603,0.034,0.404,0.557,0.813,0.921
A1-A3,0.93,0.783,0.851,0.953,0.707,0.928,0.947,0.921,0.94
A1-A4,0.93,0.783,0.851,0.953,0.707,0.928,0.947,0.921,0.94
