Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.488,0.139,0.343,0.609,0.076,0.422,0.586,0.617,0.692
A1-A3,0.996,0.992,0.998,0.997,0.99,0.997,0.997,1.0,1.0
A1-A4,0.991,0.985,0.996,0.997,0.99,0.997,0.997,1.0,1.0
