Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.567,0.204,0.457,0.692,0.098,0.523,0.671,0.81,0.865
A1-A3,0.929,0.822,0.872,0.94,0.739,0.925,0.933,0.948,0.982
A1-A4,0.929,0.822,0.872,0.94,0.739,0.925,0.933,0.948,0.982
