Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.343,0.043,0.307,0.523,0.013,0.345,0.492,0.776,0.845
A1-A3,0.613,0.231,0.515,0.697,0.115,0.51,0.642,0.784,0.866
A1-A4,0.222,0.063,0.269,0.481,0.038,0.366,0.458,0.63,0.759
