Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A1-A2,0.373,0.1,0.325,0.538,0.043,0.343,0.475,0.633,0.868
A1-A4,0.598,0.277,0.489,0.738,0.163,0.543,0.694,0.724,0.865
A1-A3,0.703,0.281,0.547,0.739,0.13,0.589,0.711,0.847,0.909
